stocks,levels
HSCL,"{""27.2"": 1, ""63.9"": 10, ""41.95"": 15, ""37.5"": 1, ""56.4"": 10, ""62.3"": 8, ""42.0"": 15, ""58.7"": 8, ""41.55"": 8, ""85.5"": 3, ""55.4"": 7, ""80.2"": 4, ""288.95"": 1, ""398.75"": 3, ""272.0"": 4, ""688.7"": 1}"
HDFCBANK,"{""1305.5"": 8, ""738.75"": 1, ""1157.95"": 1, ""1641.0"": 57, ""1353.0"": 21, ""1725.0"": 9, ""1722.1"": 9, ""1271.6"": 19, ""1702.4"": 15, ""1532.05"": 47, ""1757.5"": 7, ""1460.25"": 46, ""1721.4"": 10, ""1363.55"": 18, ""1794.0"": 3}"
NESTLEIND,"{""1220.0"": 1, ""1837.0"": 36, ""1510.0"": 7, ""1884.4"": 32, ""1600.2"": 18, ""2060.9"": 9, ""2002.5"": 20, ""1600.0"": 15, ""2105.0"": 4, ""1788.0"": 26, ""2339.55"": 6, ""2145.0"": 4, ""2769.3"": 2, ""2409.1"": 17, ""2327.45"": 8, ""2778.0"": 1}"
JUBLFOOD,"{""394.75"": 2, ""227.65"": 1, ""643.1"": 15, ""918.0"": 1, ""451.2"": 20, ""652.35"": 11, ""412.1"": 2, ""586.95"": 14, ""421.05"": 6, ""715.45"": 5}"
MAHSEAMLES,"{""223.8"": 1, ""92.3"": 1, ""133.5"": 4, ""96.8"": 8, ""177.2"": 9, ""132.5"": 1, ""455.0"": 5, ""279.5"": 9, ""1097.0"": 1, ""566.5"": 2}"
NSLNISP,"{""59.75"": 9, ""39.15"": 2, ""73.7"": 1, ""51.9"": 15, ""42.95"": 12}"
BAJFINANCE,"{""4923.4"": 5, ""1783.0"": 1, ""3749.85"": 2, ""5822.2"": 19, ""4362.0"": 6, ""8050.0"": 8, ""6492.6"": 20, ""8045.0"": 7, ""7590.9"": 27, ""5220.0"": 11, ""7778.0"": 18, ""5485.7"": 11, ""7999.9"": 5, ""6801.0"": 33, ""8192.0"": 1, ""7830.0"": 20, ""6187.8"": 20, ""7429.45"": 44, ""6375.7"": 14, ""7824.0"": 20}"
GODREJPROP,"{""1189.25"": 13, ""505.0"": 1, ""819.75"": 3, ""1572.25"": 24, ""1200.0"": 11, ""2598.0"": 3, ""1129.55"": 10, ""1529.95"": 16, ""1131.0"": 8, ""1362.3"": 22, ""1005.0"": 7, ""1769.0"": 3, ""3402.7"": 2}"
TVSSCS,"{""145.0"": 1, ""152.0"": 1, ""217.58"": 2, ""171.65"": 9}"
BAJAJ-AUTO,"{""3315.15"": 14, ""1788.65"": 1, ""3159.0"": 16, ""2822.45"": 7, ""4361.4"": 3, ""3447.0"": 18, ""4347.0"": 3, ""3647.15"": 44, ""4050.0"": 16, ""3027.05"": 28, ""3125.0"": 19, ""4000.0"": 18, ""4131.75"": 13, ""3461.25"": 13, ""3995.0"": 18, ""3520.05"": 18, ""4541.0"": 7, ""12774.0"": 1}"
LUPIN,"{""504.75"": 1, ""1122.3"": 4, ""855.35"": 7, ""1113.3"": 6, ""975.0"": 19, ""1267.65"": 5, ""583.0"": 3, ""788.9"": 13, ""628.0"": 10, ""1493.3"": 1, ""2312.0"": 1}"
RBLBANK,"{""101.55"": 3, ""217.7"": 22, ""156.1"": 11, ""274.3"": 3, ""169.65"": 19, ""226.4"": 15, ""155.6"": 13, ""221.3"": 15, ""74.15"": 1, ""189.3"": 8, ""131.6"": 6, ""300.7"": 2, ""220.5"": 15}"
WHIRLPOOL,"{""2555.0"": 5, ""1343.8"": 33, ""2309.95"": 15, ""2787.0"": 1, ""2067.3"": 37, ""2418.7"": 20, ""1971.15"": 6, ""2550.0"": 6, ""1365.1"": 25, ""1905.0"": 7, ""1217.25"": 1, ""1733.0"": 8, ""1186.1"": 1, ""2449.7"": 12}"
TATACONSUM,"{""403.0"": 6, ""211.1"": 1, ""584.7"": 2, ""878.1"": 11, ""642.2"": 11, ""826.6"": 23, ""688.45"": 16, ""850.6"": 27, ""729.75"": 28, ""678.15"": 7, ""1253.4"": 2, ""1016.25"": 4, ""1247.1"": 3}"
KOTAKBANK,"{""1740.0"": 79, ""1001.0"": 1, ""1230.6"": 7, ""2049.0"": 6, ""1669.2"": 23, ""1626.0"": 19, ""2253.0"": 1, ""1721.0"": 73, ""1672.55"": 33, ""1951.75"": 43, ""1631.0"": 24, ""1997.55"": 18, ""1643.5"": 24, ""2064.4"": 5, ""1688.4"": 36, ""1926.5"": 38, ""1543.85"": 3, ""1942.0"": 34}"
IOB,"{""12.85"": 1, ""6.05"": 1, ""13.75"": 1, ""8.5"": 3, ""12.15"": 2, ""20.65"": 16, ""29.0"": 2, ""19.45"": 6, ""16.6"": 6, ""36.7"": 2, ""20.85"": 16, ""51.1"": 5, ""83.75"": 1, ""75.55"": 1, ""58.6"": 6, ""48.44"": 4}"
JSWSTEEL,"{""296.75"": 1, ""132.5"": 1, ""773.0"": 23, ""776.5"": 20, ""604.3"": 7, ""566.0"": 4, ""790.0"": 22, ""520.05"": 2, ""783.5"": 19, ""649.05"": 20, ""840.0"": 11, ""723.0"": 44, ""895.75"": 13, ""761.75"": 18, ""823.8"": 26, ""1063.0"": 1}"
ALKEM,"{""1881.3"": 1, ""2879.0"": 21, ""3090.0"": 40, ""2563.65"": 6, ""3151.5"": 35, ""2540.05"": 4, ""4070.0"": 1, ""3244.05"": 21, ""3786.0"": 16, ""2828.0"": 23, ""2855.0"": 23, ""3400.0"": 41, ""2940.05"": 28, ""4243.0"": 1, ""3447.0"": 25, ""5520.0"": 6, ""5578.8"": 6, ""4407.05"": 2, ""6439.9"": 1}"
MOTHERSON,"{""29.05"": 1, ""77.25"": 17, ""162.75"": 5, ""118.7"": 9, ""153.75"": 2, ""74.65"": 16, ""91.65"": 10, ""61.8"": 10, ""84.25"": 17, ""103.4"": 4, ""86.8"": 12, ""216.99"": 1}"
KFINTECH,"{""272.0"": 2, ""1189.0"": 1}"
BOSCHLTD,"{""7850.0"": 1, ""14725.85"": 18, ""11265.05"": 3, ""16830.05"": 25, ""16250.0"": 12, ""13225.0"": 11, ""13412.05"": 19, ""19250.0"": 21, ""12932.45"": 13, ""18224.7"": 20, ""19990.0"": 3, ""17931.15"": 9, ""36678.0"": 5, ""27500.0"": 2, ""39088.8"": 2}"
KALYANKJIL,"{""56.3"": 1, ""89.75"": 1, ""61.0"": 14, ""83.6"": 4, ""55.65"": 1, ""67.7"": 19, ""55.05"": 1, ""134.2"": 2, ""100.95"": 9, ""336.05"": 6, ""786.25"": 2}"
CASTROLIND,"{""162.2"": 2, ""89.55"": 1, ""104.0"": 9, ""137.25"": 26, ""140.3"": 29, ""154.9"": 14, ""127.1"": 32, ""149.6"": 16, ""99.05"": 1, ""109.95"": 32, ""136.8"": 26, ""107.4"": 19, ""162.0"": 2, ""132.4"": 25, ""230.4"": 3, ""167.05"": 3, ""284.4"": 1}"
CANFINHOME,"{""519.0"": 34, ""253.3"": 1, ""619.9"": 15, ""491.8"": 20, ""722.0"": 16, ""518.25"": 34, ""685.0"": 6, ""406.65"": 9, ""678.05"": 5, ""508.55"": 21, ""909.8"": 6, ""692.05"": 3, ""859.9"": 15, ""701.95"": 6, ""680.0"": 4, ""951.75"": 1}"
DIVISLAB,"{""1626.0"": 3, ""2090.05"": 5, ""3914.95"": 21, ""3153.3"": 13, ""5425.1"": 9, ""3788.95"": 36, ""4640.8"": 12, ""3365.55"": 23, ""3973.9"": 7, ""3446.0"": 31, ""3903.95"": 17, ""3195.15"": 10, ""2730.0"": 2, ""3934.7"": 16, ""3295.3"": 17, ""4074.4"": 16, ""3350.0"": 32}"
SUPREMEIND,"{""1091.0"": 6, ""1413.0"": 12, ""773.3"": 1, ""2339.95"": 14, ""1905.75"": 10, ""2693.9"": 4, ""1872.6"": 10, ""2219.3"": 15, ""1666.25"": 5, ""2855.3"": 1, ""4888.0"": 1, ""3601.0"": 3, ""6460.0"": 1}"
JKTYRE,"{""87.55"": 1, ""31.65"": 1, ""71.35"": 6, ""54.6"": 1, ""146.7"": 17, ""171.7"": 5, ""126.55"": 11, ""98.0"": 1, ""140.7"": 14, ""95.45"": 1, ""213.55"": 2, ""141.65"": 11, ""553.95"": 1, ""358.6"": 3, ""511.0"": 4}"
FEDERALBNK,"{""96.95"": 21, ""35.7"": 1, ""62.75"": 2, ""45.35"": 7, ""92.5"": 11, ""70.2"": 1, ""90.9"": 21, ""77.5"": 10, ""107.65"": 7, ""78.6"": 7, ""106.0"": 2, ""82.5"": 24, ""143.4"": 13, ""140.3"": 7, ""121.0"": 9, ""139.4"": 8, ""166.35"": 2, ""148.0"": 20, ""206.59"": 6}"
UNIONBANK,"{""19.05"": 3, ""32.95"": 8, ""19.5"": 1, ""41.65"": 14, ""37.9"": 11, ""29.1"": 10, ""51.2"": 7, ""48.1"": 8, ""29.9"": 9, ""92.8"": 2, ""56.75"": 2, ""168.9"": 1, ""106.68"": 5}"
CENTRALBK,"{""10.1"": 4, ""21.6"": 16, ""26.4"": 10, ""29.65"": 1, ""19.8"": 14, ""41.8"": 1, ""22.25"": 16, ""56.0"": 9, ""76.9"": 1, ""73.0"": 1, ""49.16"": 8}"
HINDZINC,"{""224.45"": 7, ""116.05"": 1, ""258.95"": 4, ""197.3"": 5, ""362.1"": 2, ""294.1"": 20, ""408.6"": 2, ""296.05"": 22, ""371.7"": 2, ""242.05"": 9, ""383.0"": 1, ""292.3"": 20, ""344.0"": 13, ""290.5"": 20, ""332.0"": 30, ""284.6"": 26, ""807.7"": 1, ""475.4"": 1}"
HAL,"{""447.95"": 4, ""235.0"": 2, ""711.5"": 12, ""329.0"": 3, ""561.9"": 7, ""783.0"": 2, ""590.6"": 1, ""1405.9"": 9, ""1150.0"": 5, ""1767.8"": 1, ""5674.75"": 1}"
KAYNES,"{""2424.0"": 4}"
DLF,"{""266.55"": 2, ""114.55"": 1, ""181.85"": 10, ""332.7"": 12, ""231.85"": 6, ""449.7"": 1, ""294.7"": 11, ""413.85"": 16, ""418.5"": 13, ""336.5"": 16, ""463.05"": 1, ""967.6"": 1, ""687.05"": 1, ""929.0"": 7}"
TORNTPHARM,"{""791.6"": 2, ""1349.5"": 18, ""1115.9"": 3, ""1515.6"": 39, ""1209.35"": 10, ""1452.5"": 20, ""1155.55"": 5, ""1625.1"": 12, ""1649.25"": 20, ""1265.0"": 15, ""1242.05"": 13, ""1750.0"": 2, ""1445.55"": 21, ""2094.55"": 8, ""1772.05"": 4, ""3590.7"": 1}"
ACC,"{""895.15"": 2, ""1454.9"": 9, ""2589.0"": 15, ""1900.0"": 16, ""2397.0"": 30, ""2785.0"": 2, ""2675.0"": 17, ""1592.35"": 4, ""2104.0"": 9, ""1803.0"": 18, ""2746.4"": 8, ""2150.0"": 28, ""2844.0"": 1}"
ALOKINDS,"{""3.8"": 1, ""58.5"": 1, ""18.65"": 7, ""18.7"": 9, ""32.25"": 4, ""27.7"": 14, ""35.8"": 4, ""18.85"": 9, ""10.1"": 1, ""39.05"": 3, ""30.0"": 8, ""23.3"": 13}"
JSWINFRA,"{""276.2"": 3, ""360.95"": 1, ""276.0"": 3}"
JMFINANCIL,"{""124.7"": 3, ""55.45"": 1, ""86.9"": 29, ""101.7"": 12, ""76.05"": 34, ""117.7"": 1, ""64.9"": 21, ""80.0"": 41, ""57.1"": 3, ""84.9"": 37, ""57.85"": 3, ""95.9"": 16, ""114.85"": 5, ""71.0"": 43, ""69.0"": 25, ""168.75"": 1}"
GPPL,"{""99.4"": 22, ""45.5"": 1, ""105.9"": 18, ""117.9"": 10, ""124.3"": 8, ""119.0"": 15, ""70.3"": 2, ""101.05"": 23, ""109.4"": 22, ""225.35"": 10, ""162.75"": 1, ""250.69"": 1}"
RECLTD,"{""117.4"": 25, ""59.05"": 1, ""88.05"": 10, ""68.85"": 9, ""117.75"": 13, ""91.6"": 14, ""125.85"": 5, ""104.45"": 28, ""126.65"": 1, ""107.5"": 32, ""87.45"": 13, ""82.25"": 7, ""109.7"": 24, ""91.05"": 10, ""524.0"": 10, ""408.3"": 6, ""654.0"": 1}"
LAURUSLABS,"{""92.0"": 3, ""59.0"": 1, ""385.85"": 17, ""723.75"": 1, ""440.0"": 19, ""626.3"": 8, ""436.8"": 19, ""605.5"": 12, ""278.85"": 2, ""418.0"": 15, ""349.4"": 18, ""444.7"": 18, ""471.0"": 19, ""385.45"": 20}"
JUBLINGREA,"{""838.75"": 1, ""401.2"": 8, ""411.0"": 11, ""563.9"": 15, ""461.0"": 24, ""592.6"": 18, ""350.45"": 1, ""524.7"": 27, ""406.15"": 10, ""517.45"": 36, ""581.7"": 13}"
BBTC,"{""990.1"": 16, ""535.0"": 1, ""1565.0"": 9, ""1171.55"": 30, ""1387.0"": 6, ""1101.0"": 35, ""1424.95"": 9, ""980.5"": 19, ""839.9"": 5, ""851.95"": 13, ""1040.85"": 18, ""856.0"": 10, ""1048.0"": 9, ""781.05"": 1, ""1839.95"": 1, ""1318.2"": 24, ""2975.0"": 1}"
HINDCOPPER,"{""51.0"": 1, ""18.25"": 1, ""42.8"": 3, ""31.3"": 1, ""196.75"": 2, ""108.2"": 14, ""159.4"": 11, ""146.35"": 13, ""105.0"": 20, ""81.2"": 1, ""123.65"": 16, ""132.35"": 7, ""93.85"": 1, ""231.0"": 1, ""415.8"": 1, ""277.9"": 7, ""353.0"": 3}"
GRINDWELL,"{""562.0"": 7, ""698.0"": 2, ""373.55"": 1, ""476.45"": 4, ""654.5"": 9, ""2018.35"": 14, ""1504.8"": 3, ""1983.8"": 8, ""1451.0"": 9, ""2328.35"": 19, ""1777.0"": 21, ""2149.15"": 36, ""1720.25"": 15, ""2495.0"": 5, ""1950.0"": 32, ""2468.1"": 18, ""1875.2"": 12, ""2960.0"": 1, ""2632.0"": 4}"
DOMS,{}
CANBK,"{""11.53"": 1, ""20.68"": 1, ""13.23"": 1, ""31.68"": 4, ""21.63"": 1, ""29.93"": 2, ""51.33"": 4, ""31.13"": 3, ""65.13"": 3, ""50.53"": 5, ""125.68"": 1, ""92.98"": 2}"
SBFC,"{""80.2"": 7, ""97.8"": 1, ""98.0"": 2, ""72.4"": 1, ""77.05"": 2, ""105.81"": 1, ""77.61"": 2}"
ADANIENT,"{""261.0"": 1, ""116.4"": 1, ""1717.2"": 19, ""1528.8"": 6, ""2420.95"": 18, ""4190.0"": 1, ""1017.45"": 4, ""2759.45"": 6, ""2722.4"": 4, ""2142.0"": 8, ""3743.9"": 6, ""2733.95"": 2}"
HAVELLS,"{""447.05"": 1, ""1231.9"": 31, ""958.0"": 1, ""1504.45"": 5, ""1037.4"": 11, ""1344.7"": 33, ""1057.45"": 10, ""1405.55"": 18, ""1024.5"": 24, ""1465.85"": 7, ""1232.85"": 33, ""1985.4"": 6, ""2106.0"": 1}"
MSUMI,"{""71.15"": 13, ""48.65"": 5, ""45.15"": 9, ""68.0"": 13, ""57.85"": 23, ""74.8"": 9, ""60.15"": 30, ""80.0"": 1, ""62.3"": 23}"
BALKRISIND,"{""1297.95"": 4, ""679.0"": 1, ""1875.0"": 4, ""2723.8"": 5, ""1690.55"": 12, ""2450.0"": 22, ""1796.3"": 7, ""2350.0"": 30, ""1908.9"": 14, ""2795.5"": 11, ""2193.8"": 23, ""3375.0"": 2, ""2753.05"": 5}"
JBCHEPHARM,"{""299.95"": 2, ""207.5"": 4, ""574.95"": 3, ""478.0"": 4, ""992.5"": 19, ""769.0"": 8, ""937.5"": 12, ""742.5"": 3, ""671.1"": 2, ""1075.0"": 8, ""875.0"": 20, ""1940.0"": 8, ""2030.0"": 1}"
TATACHEM,"{""774.65"": 12, ""197.0"": 2, ""345.9"": 1, ""273.45"": 1, ""833.95"": 14, ""670.55"": 6, ""1158.0"": 10, ""1050.3"": 29, ""781.0"": 12, ""1069.95"": 28, ""773.35"": 13, ""1214.9"": 2, ""876.8"": 11, ""1110.85"": 33, ""935.0"": 32, ""933.0"": 31, ""1349.0"": 1, ""960.05"": 54, ""993.05"": 43, ""1247.35"": 1}"
NETWEB,"{""738.6"": 1, ""2108.0"": 2}"
CARBORUNIV,"{""362.0"": 2, ""178.95"": 1, ""293.75"": 6, ""232.0"": 4, ""571.95"": 3, ""1035.0"": 4, ""652.0"": 2, ""955.0"": 5, ""788.15"": 10, ""1304.9"": 1, ""1028.0"": 1, ""1047.25"": 6, ""1229.0"": 4, ""1025.6"": 1, ""1841.15"": 1}"
ASIANPAINT,"{""1916.7"": 3, ""1431.2"": 1, ""2873.45"": 38, ""3505.0"": 7, ""2857.25"": 41, ""3590.0"": 1, ""2599.35"": 12, ""2560.0"": 8, ""3582.9"": 4, ""2685.85"": 8, ""3568.0"": 4, ""2930.0"": 42, ""3422.95"": 16, ""2670.1"": 7, ""3394.9"": 29}"
WELCORP,"{""233.95"": 12, ""55.0"": 1, ""145.5"": 11, ""165.9"": 5, ""105.85"": 8, ""197.3"": 6, ""135.5"": 16, ""250.65"": 6, ""298.5"": 1, ""177.65"": 7, ""623.9"": 2, ""469.9"": 1, ""440.15"": 5}"
LT,"{""1383.7"": 14, ""661.0"": 1, ""1024.95"": 1, ""843.0"": 4, ""1593.0"": 14, ""1306.0"": 17, ""2078.55"": 6, ""1456.35"": 13, ""2297.65"": 3, ""3919.9"": 3, ""3175.05"": 1, ""3262.55"": 4}"
HBLPOWER,"{""14.9"": 6, ""19.65"": 1, ""9.3"": 1, ""43.9"": 1, ""29.85"": 1, ""58.0"": 6, ""41.25"": 3, ""56.2"": 1, ""105.4"": 16, ""121.75"": 2, ""89.6"": 5, ""86.15"": 2, ""612.0"": 15, ""378.2"": 1, ""411.25"": 2, ""724.0"": 1}"
FACT,"{""54.9"": 5, ""20.5"": 1, ""54.8"": 1, ""41.2"": 7, ""139.2"": 9, ""153.0"": 1, ""109.0"": 9, ""102.25"": 3, ""159.9"": 1, ""97.55"": 7, ""82.35"": 5, ""390.0"": 2, ""192.0"": 1, ""908.0"": 5, ""572.6"": 1, ""1187.0"": 1, ""579.8"": 1, ""785.0"": 8}"
ZOMATO,"{""169.0"": 3, ""40.6"": 1, ""75.45"": 9, ""44.35"": 2, ""146.3"": 5, ""298.25"": 2}"
SBIN,"{""149.45"": 1, ""231.55"": 4, ""175.5"": 2, ""427.7"": 21, ""542.3"": 10, ""443.0"": 7, ""549.0"": 7, ""425.0"": 24, ""430.7"": 19, ""629.55"": 3, ""499.35"": 16, ""621.9"": 11, ""543.2"": 13, ""912.0"": 1, ""731.95"": 4}"
DIXON,"{""979.0"": 1, ""598.1"": 6, ""4457.7"": 19, ""4735.0"": 6, ""3760.0"": 12, ""6243.6"": 8, ""3936.95"": 17, ""4690.0"": 3, ""3180.55"": 4, ""4670.0"": 5, ""2553.0"": 5}"
ASTERDM,"{""181.8"": 16, ""78.0"": 1, ""152.4"": 13, ""118.35"": 2, ""180.0"": 9, ""132.55"": 9, ""237.0"": 16, ""158.1"": 19, ""212.0"": 14, ""275.6"": 2, ""201.3"": 4, ""558.0"": 1, ""311.1"": 14}"
WELSPUNLIV,"{""18.45"": 1, ""78.0"": 26, ""170.7"": 5, ""122.35"": 12, ""160.0"": 16, ""62.2"": 1, ""85.65"": 2, ""62.0"": 5, ""171.25"": 7, ""132.75"": 7, ""122.65"": 11, ""212.95"": 1}"
MFSL,"{""611.9"": 15, ""276.35"": 1, ""953.7"": 32, ""1148.05"": 7, ""1080.7"": 13, ""696.5"": 23, ""885.0"": 28, ""625.2"": 12, ""874.4"": 16, ""599.1"": 6, ""1067.5"": 15, ""854.25"": 19, ""1092.0"": 11, ""864.0"": 15, ""1306.45"": 1}"
IEX,"{""67.95"": 4, ""38.65"": 1, ""67.3"": 4, ""73.1"": 9, ""60.35"": 10, ""318.65"": 1, ""192.0"": 9, ""251.5"": 4, ""152.4"": 28, ""129.25"": 12, ""125.8"": 16, ""163.75"": 17, ""116.0"": 5, ""121.35"": 5, ""173.35"": 10, ""130.2"": 9, ""134.15"": 29, ""244.4"": 6}"
CUMMINSIND,"{""652.8"": 1, ""280.0"": 1, ""934.25"": 15, ""747.0"": 3, ""1064.45"": 5, ""842.0"": 11, ""1162.0"": 2, ""1980.15"": 9, ""1653.3"": 7, ""4171.9"": 1}"
PEL,"{""566.9"": 1, ""1489.1"": 6, ""1101.0"": 4, ""1875.6"": 4, ""2816.55"": 1, ""1946.95"": 5, ""924.3"": 24, ""630.45"": 1, ""1139.95"": 4, ""974.7"": 17, ""736.6"": 6}"
HINDUNILVR,"{""1757.3"": 1, ""2614.3"": 30, ""2350.0"": 36, ""2000.05"": 16, ""2456.95"": 49, ""2120.0"": 40, ""2318.0"": 42, ""2859.3"": 4, ""1901.55"": 3, ""2428.1"": 38, ""2741.6"": 19, ""2393.0"": 51, ""2769.65"": 15, ""2442.9"": 39, ""2669.4"": 46, ""2172.05"": 49, ""3035.0"": 1}"
ABSLAMC,"{""560.0"": 4, ""375.0"": 14, ""503.0"": 16, ""400.0"": 17, ""471.9"": 24, ""307.0"": 1, ""450.25"": 24}"
BIRLACORPN,"{""807.0"": 3, ""372.2"": 2, ""1585.0"": 6, ""1650.0"": 6, ""1211.05"": 21, ""823.0"": 5, ""1143.45"": 13, ""891.05"": 21, ""1095.5"": 10, ""843.15"": 10, ""1268.0"": 20, ""1060.55"": 6, ""1802.0"": 1, ""1682.0"": 5}"
CONCOR,"{""602.2"": 24, ""263.4"": 1, ""473.9"": 2, ""351.0"": 9, ""748.0"": 19, ""754.4"": 11, ""581.85"": 25, ""718.0"": 20, ""554.0"": 15, ""828.75"": 8, ""555.0"": 16, ""672.2"": 38, ""1180.0"": 2, ""880.7"": 13}"
TBOTEK,"{""2001.0"": 1}"
AUBANK,"{""609.0"": 32, ""183.0"": 1, ""408.45"": 6, ""677.2"": 23, ""455.0"": 9, ""694.9"": 16, ""462.5"": 10, ""732.95"": 23, ""539.0"": 9, ""686.6"": 12, ""567.5"": 25, ""694.7"": 16, ""548.0"": 9, ""795.0"": 3, ""630.4"": 60, ""813.4"": 2, ""553.7"": 12, ""700.95"": 19, ""755.4"": 18}"
SHRIRAMFIN,"{""1331.95"": 33, ""428.7"": 1, ""792.9"": 4, ""555.55"": 4, ""1534.95"": 1, ""1529.6"": 5, ""1216.0"": 21, ""1696.4"": 3, ""1002.0"": 5, ""1509.0"": 6, ""1146.0"": 16, ""1419.5"": 22, ""1190.0"": 13, ""2193.0"": 1, ""3652.25"": 1}"
TIINDIA,"{""577.0"": 5, ""254.0"": 1, ""1450.0"": 2, ""1081.05"": 4, ""2025.0"": 6, ""1441.95"": 2, ""1457.6"": 4, ""3046.2"": 8, ""2375.0"": 1, ""3398.7"": 5, ""2758.0"": 14, ""4125.0"": 14, ""3398.5"": 5, ""4681.7"": 1, ""4810.8"": 1}"
NETWORK18,"{""32.0"": 4, ""14.7"": 1, ""50.0"": 13, ""31.35"": 2, ""40.4"": 12, ""45.9"": 1, ""34.5"": 9, ""58.0"": 13, ""114.8"": 4, ""117.5"": 2, ""57.4"": 10, ""77.2"": 15, ""78.4"": 20, ""45.0"": 6, ""135.7"": 1, ""72.05"": 14, ""106.0"": 3, ""72.51"": 13}"
TATAMOTORS,"{""201.7"": 3, ""63.5"": 1, ""357.0"": 2, ""360.75"": 1, ""268.45"": 1, ""536.7"": 5, ""366.2"": 1, ""494.4"": 16, ""390.35"": 12, ""375.2"": 1, ""665.4"": 3, ""1065.6"": 7, ""855.4"": 1, ""1179.0"": 1}"
KPIL,"{""477.0"": 8, ""169.5"": 1, ""291.0"": 2, ""496.0"": 5, ""379.0"": 25, ""342.4"": 6, ""331.8"": 3, ""480.2"": 6, ""597.0"": 1, ""485.8"": 4, ""601.25"": 3, ""978.35"": 2, ""1449.0"": 1}"
TRIDENT,"{""8.4"": 2, ""3.05"": 1, ""7.9"": 10, ""16.95"": 8, ""13.1"": 1, ""70.35"": 1, ""33.15"": 14, ""25.05"": 2, ""36.85"": 52, ""43.75"": 6, ""52.9"": 7, ""34.9"": 18, ""33.5"": 30}"
IRFC,"{""26.7"": 4, ""20.8"": 8, ""26.45"": 3, ""22.25"": 17, ""26.4"": 2, ""20.9"": 9, ""19.3"": 1, ""37.1"": 1, ""25.4"": 12, ""92.35"": 2, ""192.8"": 2, ""229.0"": 1, ""132.8"": 4}"
KEC,"{""358.9"": 8, ""154.05"": 1, ""486.0"": 15, ""367.8"": 14, ""463.4"": 34, ""370.0"": 21, ""550.0"": 10, ""549.5"": 11, ""345.5"": 15, ""479.8"": 29, ""525.95"": 10, ""444.0"": 10, ""747.7"": 7, ""550.05"": 10, ""671.05"": 12}"
GRASIM,"{""833.6"": 2, ""383.55"": 1, ""1922.15"": 15, ""1823.65"": 16, ""1271.55"": 4, ""1809.05"": 16, ""1832.2"": 15, ""1521.0"": 10, ""2171.6"": 11, ""2877.75"": 1, ""2833.0"": 4}"
FINPIPE,"{""58.0"": 1, ""106.1"": 3, ""197.85"": 5, ""160.65"": 14, ""244.5"": 5, ""140.1"": 15, ""125.0"": 11, ""121.5"": 10, ""195.0"": 6, ""158.0"": 21, ""259.95"": 2, ""185.8"": 13, ""203.4"": 21, ""355.9"": 1, ""334.3"": 8}"
SJVN,"{""27.35"": 20, ""17.25"": 1, ""26.4"": 10, ""20.65"": 3, ""28.7"": 20, ""24.5"": 17, ""30.8"": 6, ""25.35"": 15, ""33.75"": 12, ""32.5"": 9, ""25.45"": 13, ""42.35"": 3, ""170.5"": 1, ""114.55"": 7, ""159.65"": 2}"
TTML,"{""4.4"": 2, ""4.45"": 2, ""2.7"": 39, ""22.8"": 2, ""10.45"": 1, ""54.1"": 2, ""290.15"": 1, ""90.5"": 16, ""210.4"": 1, ""88.2"": 15, ""149.0"": 3, ""49.65"": 1, ""109.1"": 8, ""106.6"": 3, ""73.15"": 10, ""65.05"": 3, ""111.4"": 6}"
JBMA,"{""118.4"": 1, ""38.0"": 1, ""109.85"": 12, ""134.7"": 2, ""674.8"": 1, ""383.45"": 2, ""370.1"": 4, ""361.0"": 1, ""1607.65"": 6, ""1113.35"": 1, ""2428.35"": 1, ""2338.75"": 1}"
FORTIS,"{""169.0"": 5, ""113.1"": 1, ""142.8"": 9, ""123.2"": 13, ""303.8"": 10, ""231.3"": 8, ""313.45"": 6, ""229.0"": 15, ""219.75"": 5, ""325.0"": 12, ""245.5"": 13, ""352.5"": 3, ""469.7"": 8, ""375.05"": 4, ""406.0"": 5}"
CCL,"{""180.0"": 6, ""259.9"": 20, ""137.0"": 1, ""292.2"": 2, ""231.45"": 7, ""226.35"": 4, ""494.8"": 7, ""310.0"": 7, ""514.95"": 12, ""315.2"": 5, ""749.5"": 2, ""585.5"": 24, ""688.25"": 6, ""551.6"": 9, ""855.0"": 1, ""616.65"": 30}"
J&KBANK,"{""11.0"": 1, ""20.75"": 1, ""14.05"": 2, ""33.0"": 7, ""22.5"": 4, ""44.3"": 1, ""48.3"": 6, ""23.8"": 4, ""62.8"": 2, ""44.55"": 2, ""152.5"": 1, ""116.15"": 4, ""102.65"": 3, ""88.11"": 4}"
EICHERMOT,"{""1245.0"": 1, ""2387.25"": 12, ""2015.2"": 4, ""3037.0"": 8, ""2303.7"": 8, ""2797.9"": 15, ""2471.2"": 14, ""2994.0"": 6, ""2360.0"": 8, ""2880.0"": 17, ""2159.55"": 23, ""3889.65"": 21, ""2836.0"": 12, ""3748.0"": 12, ""3160.0"": 10, ""3275.0"": 20, ""4200.0"": 5, ""5105.0"": 1, ""4508.75"": 2}"
ABBOTINDIA,"{""12186.55"": 3, ""18679.75"": 12, ""14811.0"": 13, ""16699.9"": 25, ""13959.8"": 1, ""23934.45"": 11, ""15514.0"": 28, ""20900.8"": 17, ""17325.0"": 19, ""22499.0"": 23, ""19900.0"": 8, ""24744.25"": 1, ""22000.0"": 40, ""29638.95"": 8, ""25200.0"": 4, ""30521.0"": 1}"
