stocks,levels
TARC,"{""37.5"": 22, ""50.7"": 3, ""60.75"": 3, ""33.6"": 5, ""47.15"": 15, ""32.5"": 4, ""48.4"": 9, ""49.9"": 9, ""33.55"": 5, ""184.9"": 4, ""125.75"": 1, ""136.15"": 3, ""269.95"": 2}"
LODHA,"{""769.5"": 6, ""407.1"": 1, ""594.5"": 7, ""454.0"": 11, ""571.0"": 6, ""355.5"": 4, ""977.35"": 1, ""1649.95"": 1, ""1043.05"": 5, ""1523.0"": 6}"
GRINFRA,"{""2267.65"": 1, ""1249.2"": 37, ""1078.85"": 10, ""1090.0"": 6, ""1259.9"": 18, ""930.0"": 1, ""1381.0"": 12, ""1024.95"": 6, ""1860.0"": 7}"
SHRIRAMPPS,"{""94.1"": 8, ""87.0"": 5, ""53.0"": 1, ""140.9"": 2, ""94.15"": 8, ""91.05"": 11, ""147.6"": 1}"
AGIIL,"{""945.0"": 1}"
PNCINFRA,"{""214.85"": 1, ""80.0"": 1, ""178.0"": 14, ""157.0"": 5, ""289.55"": 19, ""217.2"": 2, ""395.9"": 2, ""318.0"": 25, ""219.0"": 3, ""305.3"": 35, ""237.0"": 8, ""352.0"": 19, ""261.0"": 31, ""387.7"": 2, ""310.1"": 29, ""574.8"": 1}"
ARVSMART,"{""110.85"": 9, ""60.5"": 2, ""113.0"": 5, ""134.9"": 6, ""90.25"": 14, ""257.85"": 19, ""180.25"": 2, ""143.55"": 1, ""302.5"": 4, ""348.95"": 23, ""224.35"": 6, ""415.2"": 2, ""309.0"": 4, ""764.0"": 8, ""523.55"": 1, ""1025.0"": 1}"
POWERMECH,"{""281.0"": 6, ""400.0"": 5, ""153.0"": 1, ""278.4"": 6, ""176.75"": 1, ""547.5"": 1, ""402.4"": 10, ""534.1"": 3, ""402.75"": 9, ""1206.5"": 3, ""785.3"": 2, ""2534.7"": 14, ""1682.5"": 4, ""2775.0"": 6, ""2173.9"": 4, ""3725.0"": 1}"
GENCON,"{""41.1"": 15, ""58.5"": 16, ""51.95"": 22, ""44.35"": 20, ""31.1"": 15, ""27.5"": 1, ""36.3"": 14, ""28.7"": 2, ""69.9"": 1, ""65.4"": 2, ""59.0"": 13, ""35.95"": 22, ""64.15"": 4, ""34.55"": 15, ""70.97"": 1, ""35.47"": 6, ""53.5"": 12}"
KPEL,{}
DBL,"{""190.0"": 6, ""424.0"": 21, ""719.9"": 1, ""513.1"": 13, ""624.0"": 4, ""482.55"": 11, ""749.8"": 1, ""187.45"": 1, ""261.0"": 8, ""247.0"": 15, ""159.55"": 1, ""439.0"": 16, ""504.5"": 14, ""341.15"": 6, ""588.0"": 4}"
